costigan,230
upon,205
space,180
us,161
could,154
one,152
two,138
ship,135
even,132
know,129
power,120
time,117
nevian,112
clio,112
beam,110
get,108
back,107
every,104
away,100
vessel,97
three,97
would,96
roger,93
got,87
long,85
air,83
bradley,81
room,81
see,79
toward,78
like,77
triplanetary,76
right,75
full,74
nerado,74
course,73
cleveland,73
ultra,72
captain,72
enough,72
rodebush,72
iron,71
well,70
good,68
going,67
went,65
think,65
far,65
without,64
screens,64
nevians,63
yet,63
force,61
man,61
first,61
men,60
take,59
something,59
way,57
came,56
great,56
voice,55
soon,55
much,54
anything,54
eyes,54
made,54
beams,53
red,53
go,52
still,51
girl,51
metal,51
water,51
armor,50
light,50
conway,49
though,49
things,48
around,48
door,48
may,47
almost,47
nothing,47
plate,45
better,45
finally,44
thing,44
ether,43
make,43
come,43
wall,43
lot,42
never,42
must,42
city,41
screen,41
half,41
super,41
samms,40
control,40
use,40
hold,39
high,39
since,39
wave,39
powerful,39
behind,39
thought,39
might,39
possible,38
already,38
ray,38
lifeboat,38
planetoid,37
pirate,37
many,37
close,37
destruction,37
little,37
want,36
mighty,36
along,36
vessels,36
put,36
fleet,36
ever,36
say,35
last,35
let,35
cut,35
service,34
face,34
_boise_,34
able,34
driven,34
mass,33
plates,33
heavy,33
shot,33
however,33
fast,33
hurled,32
turned,32
saw,32
knew,32
work,32
velocity,32
probably,32
coming,32
find,32
snapped,32
minutes,32
leaped,31
life,31
another,31
planet,31
energy,31
open,30
ready,30
give,30
nevia,30
fish,30
terrestrials,30
set,29
hand,29
hard,29
flashed,29
keep,29
everything,29
weapons,29
oh,29
asked,28
forces,28
broke,28
battle,28
held,28
neither,28
done,28
officer,28
instruments,28
sun,28
quite,27
scientists,27
atmosphere,27
stuff,27
chance,27
surface,27
whose,27
new,27
tractor,27
deep,27
chief,27
small,26
emergency,26
system,26
drove,26
terrific,26
touch,26
within,26
instantly,26
point,26
speedster,26
projector,26
pirates,26
became,26
four,25
cruiser,25
clear,25
vast,25
left,25
craft,25
exclaimed,24
floor,24
cone,24
heard,24
beyond,24
whatever,24
gray,24
secret,24
body,24
earth,24
tore,23
blast,23
need,23
fell,23
rays,23
stared,23
ten,23
ships,23
thus,23
shall,22
years,22
replied,22
also,22
line,22
outer,22
anyway,22
immense,22
maybe,22
talk,22
controls,22
weapon,22
dropped,22
white,22
terrestrial,22
highly,21
steel,21
suits,21
start,21
else,21
look,21
tiny,21
days,21
known,21
short,21
frightful,21
range,21
afraid,21
enormous,20
detectors,20
minute,20
rest,20
found,20
really,20
amphibians,20
word,20
struck,20
trying,20
officers,20
hands,20
exactly,20
matter,20
seen,20
yes,20
began,20
arm,20
second,19
inside,19
fact,19
launched,19
spy,19
cold,19
opened,19
downward,19
low,19
appeared,19
walls,19
orders,19
generators,19
solid,19
projectors,19
blue,19
brought,18
world,18
gone,18
rapidly,18
whole,18
fellows,18
apparently,18
pretty,18
attack,18
slowly,18
peculiar,18
mind,18
said,18
human,18
flying,18
either,18
believe,18
moment,18
furious,18
instant,18
disappeared,18
called,18
material,18
possibly,17
intelligent,17
shut,17
desk,17
ahead,17
distant,17
upward,17
arms,17
crew,17
stood,17
bit,17
fishes,17
acceleration,17
panel,17
detail,17
took,17
stream,17
place,17
tellus,17
feel,17
violet,17
therefore,16
old,16
sure,16
defensive,16
studied,16
love,16
boat,16
certain,16
kill,16
lay,16
suddenly,16
maximum,16
flaming,16
stay,16
call,16
tell,16
bad,16
entered,16
shield,16
built,16
entire,16
submarine,16
watch,16
gave,16
head,16
flat,16
inertia,16
entirely,16
beings,15
tube,15
enemy,15
couple,15
seemed,15
staring,15
impenetrable,15
war,15
switches,15
helpless,15
death,15
help,15
empty,15
reach,15
flashing,15
equally,15
side,15
miles,15
trace,15
eye,15
none,15
idea,15
gas,15
day,15
planets,15
driving,15
fred,15
plenty,15
happened,15
pilot,15
swung,15
feet,15
smaller,15
sir,15
opening,15
spoke,14
motionless,14
ground,14
hours,14
plane,14
robots,14
means,14
ordinary,14
order,14
kept,14
speed,14
darted,14
invisible,14
horrible,14
scarcely,14
void,14
observation,14
threw,14
rigid,14
capable,14
sound,14
field,14
guards,14
taking,14
hundreds,14
report,14
_chicago_,14
relief,14
except,14
hill,14
attention,14
warning,14
getting,14
touched,13
best,13
demanded,13
vee,13
breath,13
futile,13
marsden,13
large,13
suit,13
command,13
less,13
together,13
live,13
indeed,13
em,13
directly,13
structure,13
furiously,13
lost,13
massive,13
mean,13
deeper,13
pure,13
gigantic,13
lyman,13
seconds,13
least,13
part,13
shells,13
sleep,13
ocean,13
escape,13
chapter,13
solar,13
huge,13
case,13
number,13
anybody,13
shell,13
perhaps,13
fighting,13
hole,12
message,12
showed,12
torpedoes,12
alone,12
watched,12
always,12
young,12
continued,12
try,12
rods,12
thrust,12
bring,12
hope,12
powered,12
five,12
study,12
certainly,12
happen,12
commander,12
figures,12
grimly,12
hundred,12
silence,12
globe,12
lightly,12
strange,12
form,12
section,12
filled,12
nearest,12
main,12
living,12
interference,12
crimson,12
flared,12
directed,12
solarian,12
interrupted,12
gravity,12
wish,12
several,12
rod,12
quick,12
armored,12
woman,12
flight,12
six,12
looks,12
unknown,12
thousands,12
millions,11
leave,11
revealed,11
drive,11
generator,11
vacuum,11
act,11
learn,11
fiercely,11
creature,11
drill,11
length,11
explosive,11
carried,11
_hyperion_,11
flash,11
halt,11
hall,11
care,11
silent,11
green,11
stopped,11
circle,11
practically,11
literally,11
masses,11
neck,11
speaker,11
necessary,11
offensive,11
distance,11
armament,11
stop,11
suppose,11
carry,11
hour,11
simply,11
corridor,11
anywhere,11
buildings,11
communicator,11
greater,11
reached,11
laughed,11
deeps,11
vanished,11
longer,11
crashed,11
turn,11
released,11
wide,11
briefly,11
thrown,11
alike,11
machinery,11
seized,11
watching,11
closed,11
heavily,11
whether,11
shielding,10
reported,10
alive,10
stupendous,10
sign,10
aboard,10
bombs,10
past,10
sea,10
blown,10
handle,10
ball,10
break,10
cylinder,10
trouble,10
explosion,10
impossible,10
size,10
cannot,10
floating,10
pounds,10
building,10
learned,10
quarters,10
massed,10
times,10
eat,10
lungs,10
third,10
answered,10
die,10
across,10
stepped,10
running,10
broken,10
thousand,10
creatures,10
lookout,10
easily,10
compartment,10
utterly,10
others,10
although,10
formation,10
flame,10
talking,10
spite,10
detect,10
seems,10
stand,10
awful,10
visiray,10
lower,10
attacking,10
bye,10
knowing,10
fingers,9
substance,9
explained,9
machine,9
hot,9
wrong,9
doors,9
mouth,9
allotropic,9
busy,9
brilliant,9
following,9
sat,9
waves,9
load,9
pieces,9
altogether,9
coldly,9
specimens,9
veil,9
somewhere,9
safe,9
fear,9
secretary,9
gasped,9
forms,9
defenses,9
pittsburgh,9
equipment,9
forever,9
observers,9
moved,9
safety,9
grew,9
useless,9
position,9
wreckage,9
heavens,9
hardened,9
stored,9
adlington,9
special,9
detector,9
type,9
neutralization,9
wearing,9
dead,9
normal,9
felt,9
run,9
wait,9
effort,9
armed,9
prodigious,9
burned,9
task,9
single,9
liner,9
center,9
slight,9
catch,9
direct,9
automatic,9
hear,9
level,9
given,9
lewistons,9
direction,9
rather,9
weight,9
redly,9
passed,9
exploded,9
edge,9
breathing,9
instead,9
savagely,9
table,9
looking,8
commented,8
theory,8
plunged,8
lewiston,8
metallic,8
later,8
locks,8
allowed,8
blinding,8
outside,8
equipped,8
vision,8
concentrated,8
sealed,8
science,8
sent,8
approaching,8
straight,8
real,8
sight,8
send,8
race,8
robot,8
penrose,8
familiar,8
doorway,8
rooms,8
deadly,8
sped,8
told,8
thick,8
forced,8
strength,8
drawn,8
attacked,8
applied,8
goggles,8
night,8
fight,8
true,8
holding,8
flamed,8
sheer,8
central,8
surrounded,8
ceased,8
trained,8
miss,8
tubes,8
pictures,8
utmost,8
pace,8
become,8
picked,8
pressure,8
cloud,8
started,8
rushed,8
desperate,8
fierce,8
immediately,8
home,8
reaching,8
weeks,8
somewhat,8
impotent,8
artificial,8
seven,8
everybody,8
mad,8
switch,8
nearly,8
declared,8
middle,8
lightning,8
moving,8
sphere,8
twenty,8
particularly,8
carefully,8
big,8
polycyclic,8
private,8
waters,8
approached,8
bear,8
intensity,8
airlock,8
shoot,8
vapor,8
newly,8
ran,8
radio,8
backward,8
liquid,8
_,8
worse,8
knows,8
developed,8
expect,8
shaped,8
inertialess,8
larger,8
conversation,8
cried,8
sky,8
universe,8
volume,8
incredible,8
hurt,7
locked,7
bitter,7
feeling,7
standish,7
falling,7
engineer,7
working,7
cushioned,7
instrument,7
slender,7
tight,7
sank,7
action,7
play,7
cover,7
impact,7
sweetheart,7
pressed,7
chase,7
land,7
sharply,7
lock,7
operative,7
sufficiently,7
transparent,7
sister,7
smooth,7
deeply,7
speak,7
thanks,7
bore,7
zone,7
paused,7
remember,7
projectiles,7
hurried,7
burst,7
using,7
throw,7
managed,7
hurry,7
food,7
viciously,7
league,7
sensitive,7
signal,7
ordered,7
meant,7
wonderful,7
baxter,7
keen,7
fellow,7
precious,7
encountered,7
loss,7
invisibility,7
met,7
besides,7
answer,7
near,7
save,7
landing,7
died,7
skin,7
making,7
blasts,7
speech,7
hideous,7
narrow,7
dodging,7
sector,7
please,7
snap,7
peculiarly,7
shock,7
nobody,7
unless,7
neutralized,7
path,7
join,7
fortress,7
primary,7
wildly,7
thoroughly,7
swept,7
beside,7
shortly,7
virgil,7
heat,7
clouds,7
slower,7
ways,7
bodies,7
faster,7
intelligence,7
incandescent,7
higher,7
heart,7
question,7
plunge,7
proof,7
struggled,7
brilliantly,7
looked,7
brain,7
view,7
monstrous,7
gets,7
hollow,7
admiral,6
sliver_,6
absolute,6
damage,6
laboratory,6
legs,6
remained,6
worked,6
prison,6
bottom,6
constantly,6
panels,6
flood,6
passengers,6
wherever,6
sectors,6
battleships,6
training,6
aside,6
destroy,6
raging,6
situation,6
complete,6
rush,6
returned,6
floated,6
pass,6
pick,6
waved,6
guess,6
dragged,6
closely,6
available,6
fire,6
signals,6
eager,6
location,6
sides,6
fifteen,6
standing,6
bent,6
perfect,6
dock,6
beneath,6
warfare,6
move,6
ravening,6
places,6
tenuous,6
separated,6
flung,6
office,6
barrier,6
writhing,6
manned,6
steam,6
observer,6
unable,6
mid,6
physical,6
donned,6
roaring,6
sending,6
marked,6
truly,6
somebody,6
charged,6
thinking,6
horror,6
taken,6
tried,6
actually,6
foot,6
fully,6
dire,6
gravitation,6
abruptly,6
lives,6
conflict,6
required,6
depth,6
meet,6
data,6
bare,6
neutralizers,6
lose,6
vicious,6
surprise,6
turning,6
seem,6
points,6
physicist,6
dear,6
assented,6
kilometers,6
shift,6
grinned,6
group,6
mechanisms,6
anyone,6
undoubtedly,6
clung,6
efficient,6
black,6
according,6
mars,6
fill,6
sharp,6
needs,6
existence,6
fine,6
semi,6
cutting,6
knowledge,6
equal,6
general,6
match,6
success,6
hair,6
shining,6
changed,6
end,6
destroyed,6
wanted,6
top,6
_silver,6
expected,6
hung,6
companions,6
steadily,6
efforts,6
dials,6
fury,6
picture,6
serious,6
tanks,6
port,6
goes,6
vital,6
fourth,6
lagoon,6
fought,6
boiling,6
hardly,6
nothingness,6
blow,6
poised,6
rate,6
brief,6
unthinkable,6
converters,6
darting,6
scientist,6
temperature,6
kind,6
check,6
rocket,6
defense,6
various,6
due,6
trial,6
fragments,6
intense,6
depths,6
commissioner,6
issued,6
traveling,6
waiting,6
leaving,6
women,6
covered,6
transmitter,6
inner,6
dope,6
words,6
unmoved,6
supply,6
cruisers,6
cleve,6
yellow,5
reports,5
headquarters,5
fit,5
borne,5
needed,5
spectrum,5
grips,5
thrilled,5
release,5
atomic,5
lots,5
vain,5
proved,5
protested,5
people,5
pulled,5
torn,5
possibility,5
resource,5
raged,5
expression,5
wants,5
dark,5
package,5
viscous,5
pull,5
followed,5
keeping,5
commanded,5
glowing,5
annihilation,5
determined,5
growled,5
bell,5
races,5
surprised,5
object,5
walked,5
makes,5
doubt,5
realized,5
allow,5
frequency,5
bother,5
clearly,5
rough,5
scene,5
co,5
poured,5
waste,5
murk,5
placed,5
bearing,5
searched,5
worth,5
simultaneously,5
cans,5
agony,5
oxygen,5
reasonable,5
lifted,5
forth,5
licked,5
ebook,5
calculated,5
analytical,5
terms,5
paralyzing,5
plating,5
clamped,5
board,5
retreat,5
horizon,5
prisoners,5
strangely,5
warring,5
welcome,5
prove,5
indescribable,5
non,5
increase,5
caught,5
fifty,5
informed,5
listening,5
recorded,5
storage,5
terrible,5
dread,5
bitterly,5
reason,5
recovered,5
heaviest,5
molten,5
bench,5
lips,5
dull,5
smiled,5
telling,5
danger,5
completely,5
precisely,5
perfectly,5
attained,5
inkling,5
minds,5
conical,5
effect,5
spherical,5
cradle,5
incandescence,5
freedom,5
highest,5
piece,5
star,5
friends,5
exploding,5
attempt,5
ghastly,5
spoken,5
calmly,5
weightless,5
struggle,5
teeth,5
mile,5
box,5
ferrous,5
council,5
destructive,5
pointed,5
sooner,5
monster,5
eyed,5
dreadnaught,5
collapsed,5
surprising,5
jovian,5
extended,5
macro,5
sprang,5
grip,5
instantaneously,5
quietly,5
scout,5
recorders,5
stubborn,5
blood,5
detected,5
ports,5
crouched,5
members,5
beginning,5
needle,5
mountain,5
common,5
smallest,5
violently,5
forward,5
tearing,5
violence,5
triplanetarian,5
warned,5
neutralize,5
inexorably,5
beat,5
fixed,5
conquered,5
tremendous,5
gaze,5
finished,5
tense,5
plain,5
admitted,5
noise,5
guard,5
measure,5
settled,5
visible,5
mr,5
badly,5
mess,5
free,5
rank,5
fashion,5
wear,5
faced,5
quickly,5
captives,5
stopping,5
possessed,5
dirigible,5
permitted,5
trip,5
tip,5
weird,5
hull,5
ideas,5
reveal,5
cities,5
key,5
careful,5
submarines,5
delicate,5
rose,5
follow,5
disk,5
sub,5
supposedly,5
miniature,5
proceed,5
shielded,5
tractors,5
blank,5
saloon,5
hit,5
blazed,5
questions,5
refused,5
stricken,5
fleets,5
smoothly,5
fortresses,5
wrist,5
crash,5
flew,5
plainly,5
hitherto,5
doomed,5
chances,5
ones,5
firmament,5
_sliver_,5
earthly,5
increasing,4
specialist,4
groaned,4
effective,4
fix,4
interfering,4
series,4
assured,4
master,4
listen,4
cushions,4
frowned,4
dozen,4
bomb,4
nature,4
mirsky,4
boiled,4
rushing,4
ease,4
capacious,4
raised,4
grasping,4
exist,4
push,4
veterans,4
exact,4
orifice,4
yards,4
ineffective,4
tightly,4
wondering,4
theoretical,4
evidently,4
spot,4
conscious,4
mused,4
compelled,4
million,4
intensely,4
emotion,4
nishimura,4
opposite,4
slow,4
corridors,4
adept,4
flipped,4
formed,4
sickness,4
inter,4
dirty,4
debris,4
condition,4
imperceptible,4
revealing,4
experience,4
beautiful,4
axis,4
intended,4
calculations,4
flowing,4
outward,4
barely,4
acted,4
silenced,4
calculator,4
funny,4
alert,4
clasped,4
consumed,4
ago,4
manipulated,4
